topic	tweet_id	tweet_url	tweet_text	class_label
politics	1220027856383893510	https://twitter.com/user/status/1220027856383893510	Hoy hemos trasladado al Presidente del PP las inquietudes de la industria de componentes de automoción. Muchas gracias @pablocasado_ por tu interés y amabilidad! https://t.co/gZJGzHKVL4	0
politics	1189801643581333504	https://twitter.com/user/status/1189801643581333504	🎙 Sigue en directo la entrevista a @andoniortuzar en @Boulevardeitb a las 9:00 h., en: https://t.co/I0a1Pzg2LA  #HemenEAJPNV https://t.co/vRehGpSSFL	0
politics	1227647957702455297	https://twitter.com/user/status/1227647957702455297	A través del diario @libertaddigital hemos conocido en @vox_es que #Rivas tiene el des-honor de haber sido una de las 58 ciudades de España, la única de Madrid, en aprobar (con el gobierno de IU y Podemos) NO CONTRATAR judíos para Ayto @RivasAlDia  https://t.co/p1bS9SddZC	1
politics	1283062447528480770	https://twitter.com/user/status/1283062447528480770	"""Los únicos ERTE que no se han pagado en nuestro país son los del PP, sencillamente porque no existieron"".  📽️ @Yolanda_Diaz_ desmiente a las mentiras del PP con datos y hechos. https://t.co/db7YWYIuok"	1
politics	1222066217307058176	https://twitter.com/user/status/1222066217307058176	📻 Entrevista a @montesinospablo en @BuenosDiasOM, a partir de las 09:00h.  Puedes escucharlo aquí: https://t.co/CCWdlw6oCE https://t.co/epKbClp8Wz	0
politics	1217941503609274371	https://twitter.com/user/status/1217941503609274371	‼️ «Las personas las respeto, las ideas como el fascismo las combato».   🗣 @OskarMatute sobre los ataques de la extrema derecha en @Lanoche_24h.  👉 Se está intentando volver a un modelo de educación segregada y no inclusiva, sin valores ni conciencia crítica. https://t.co/DFNKxqQ2S4	0
politics	1227593275432996864	https://twitter.com/user/status/1227593275432996864	La Generalitat pagó a la comisión de la ONU que pidió liberar a los presos del 'procés' 150.000 euros.  Gastan el dinero del contribuyente en construir su relato y victimizarse, la farsa del separatismo no es creíble,por eso tienen que pagar  informes.  https://t.co/krUwtsMOhK	1
politics	1220260220984840192	https://twitter.com/user/status/1220260220984840192	"""Prefiero estar amenazado por ser fiel a mis principios que vivir con la comodidad de quienes se arrodillan suplicantes ante ETA"", Gregorio Ordóñez  Se cumplen 25 años del asesinato de un héroe en la lucha por la libertad. Siempre en nuestro recuerdo  Memoria, dignidad y justicia https://t.co/znSY5acQcG"	0
politics	1218163452465885184	https://twitter.com/user/status/1218163452465885184	La desigualdad y la precariedad, que impiden tener una vida digna, son algunos de los principales problemas.Que se pueda despedir estando de baja por enfermedad es inadmisible. Para explicar las prioridades de @empleogob he pedido la comparecencia en el @Congreso_Es  y @Senadoesp	0
politics	1202323726517309440	https://twitter.com/user/status/1202323726517309440	“El policía que redactó el informe falso sobre Pablo Iglesias consigue una jefatura de comisaría en Madrid. Incentivo de 13.000 euros anuales. Gómez Gordo, imputado por espionaje a Bárcenas, participó en la brigada patriótica cuando era asesor de Cospedal” https://t.co/maILbeglP9	1
politics	1189456793640079360	https://twitter.com/user/status/1189456793640079360	"📰 @Santi_ABASCAL en @ElPueblodeCeuta  ➡️ ""Quien entra ilegalmente en España tiene que ser repatriado y los inmigrantes legales que cometan delitos graves tienen que ser condenados pero expulsados para cumplir las penas en su nación de origen"".  https://t.co/jECEEZFJ8C"	0
politics	1219525079136198656	https://twitter.com/user/status/1219525079136198656	"Rocío Monasterio (@monasterioR) (Vox): ""Defendemos la libertad de los padres para educar a sus hijos según sus valores (...) Sánchez y el socialismo siempre han querido intervenir el Estado y la educación para controlar a los niños""  📺 https://t.co/GuYizm5oin  #LaNoche24h https://t.co/ArnaEiCTqm"	0
politics	1190577349118582784	https://twitter.com/user/status/1190577349118582784	? La audiencia de @El_Hormiguero:  @Santi_ABASCAL - 4.049.000 Rivera - 2.458.000 Errejón - 2.089.000 Casado - 2.049.000 Iglesias - 1.477.000  Y eso que los únicos boicoteados éramos nosotros. Millones de españoles ya no obedecen a la dictadura progre ??	1
politics	1187460404135387136	https://twitter.com/user/status/1187460404135387136	📺 Mañana viernes a partir de las 9:40h, @agarzon interviene en @elprogramadear de @telecincoes.  ▶️ Síguelo en directo en https://t.co/J1uZjG2doT https://t.co/UOIaLsn2aP	0
politics	1226934122075115524	https://twitter.com/user/status/1226934122075115524	📸 O PP non fixo política industrial nin nos 7 anos de Rajoy nin nos 11 de Feijóo. O goberno progresista saca adiante o estatuto das electrointensivas e hoxe pedinlle á ministra de industria, Reyes Maroto, que manteña o máximo compromiso c@s traballador@s. Seguimos‼️ https://t.co/dMnp7an8Mh	1
politics	1291789134600822786	https://twitter.com/user/status/1291789134600822786	España recibía cada año 1.200.000 visitas de turistas específicos de golf.Esta industria turística genera 120,000 empleos directos, indirectos e inducidos. Perdemos competitividad.Con Carlos Pitarch @AECG_es #golf @rfegolf @laurogolf #ProtejamosEspaña #GolfEsTurismo #MarcaEspaña https://t.co/Hfy5nahRKS	1
politics	1191456576437149699	https://twitter.com/user/status/1191456576437149699	👩‍🦰👨‍🦱 Por las y los jóvenes.  🙋‍♀️ Por las mujeres.  🙋‍♂️ Por los hombres.  🧓👩‍🦳 Por nuestros mayores.  Hoy todos y todas con @sanchezcastejon ‼️  ⏰ A partir de las 22:00.  #AhoraSí #VotaPSOE #ElDebate4N https://t.co/UBPV3eLzWE	0
politics	1288383611129995264	https://twitter.com/user/status/1288383611129995264	La absolución de los responsables de la muerte de 15 migrantes en El Tarajal en 2014 proyecta un mensaje peligroso: los derechos humanos no se respetan. Y ese mensaje de impunidad socava la democracia y nos hace tener una justicia mucho más débil. Una mala noticia para España.	1
politics	1226083112104448000	https://twitter.com/user/status/1226083112104448000	"ENTREVISTA | @ierrejon ""Estamos ante una situación paradójica por la cual se han producido avances institucionales y retrocesos culturales"" https://t.co/GE4Mq31gDM Por @JDSato y @MariArtig"	0
politics	1217520755338072065	https://twitter.com/user/status/1217520755338072065	Ante la inacción de los que tienen el deber de actuar, la #EspañaViva.  - Querella contra la Mesa del Parlamento de Cataluña por desobediencia y prevaricación.  - Recurso de anulación contra Parlamento Europeo por incumplir la ley electoral española.  #MovilizaciónPermanente https://t.co/QLcQs6ydPh	0
politics	1219727751374090240	https://twitter.com/user/status/1219727751374090240	.@carmencalvo_ en acto @cordobaesmas @fitur_madrid: #Córdoba es un listado casi perfecto de cosas con las que los seres humanos disfrutamos. https://t.co/mImqtzXgum	0
politics	1217736474549985282	https://twitter.com/user/status/1217736474549985282	Dijimos q hablaríamos de todo y con todos. Y eso hacemos.  Arcadi Espada. #LFEspada  A partir de las 15h encontrarás el programa completo en nuestro canal de @YouTube. Suscríbete👇  https://t.co/eDR5xPddCK https://t.co/OKDP9Xabxq	0
politics	1175686529659932673	https://twitter.com/user/status/1175686529659932673	Carolina Marín ha ganado el Abierto de China tras ocho meses de lesión. Otro éxito más en la carrera de una de las mejores deportistas de nuestro país. Un gran ejemplo para todos de esfuerzo y superación. Sigue haciendo historia, campeona. ¡Enhorabuena, @CarolinaMarin! ????? https://t.co/b8Aco6jIvE	0
politics	1278677208727502850	https://twitter.com/user/status/1278677208727502850	El Banco de Inglaterra ha decidido que el Presidente (E) @jguaido es el representante legítimo de Venezuela y, como tal, podrá hacer uso de 1.3000 millones de euros en activos financieros en Reino Unido.  Esperamos que el @MAECgob tome nota. https://t.co/nlhueueETq	1
politics	1218235689034244097	https://twitter.com/user/status/1218235689034244097	Vuestros hijos no son vuestros. Son del estado.  ¿Dónde he visto yo éso antes? https://t.co/2b6amQHYOx	0
politics	1298988264498458624	https://twitter.com/user/status/1298988264498458624	Desde @VOX_Congreso hemos presentado una solicitud de documentación requiriendo todos los informes y documentos relativos al Anteproyecto de Ley Orgánica de Garantía Integral de la Libertad Sexual.  https://t.co/O5NAlHdxth	1
politics	1267425811348557824	https://twitter.com/user/status/1267425811348557824	2 meses de grave crisis social pero  Amancio Ortega es 8.651 millones más rico, el patrimonio bursátil del presidente de Ferrovial, Rafael del Pino, aumenta un 40%; el de Florentino Pérez, un 41,6%, y el de Miguel Fluxà Rosselló, dueño de Iberostar, un 50% https://t.co/JRmFtZBEa4	1
politics	1288036530142031872	https://twitter.com/user/status/1288036530142031872	Víctimas de Franco piden a la Fiscalía que derogue la circular que veta la investigación del franquismo desde 2016 ⁦@Ce_AQUA⁩ ⁦@ComisionVerdad_⁩ ⁦@foromemoria⁩ ⁦@catmemoria⁩  https://t.co/gnAT17tLzR	1
politics	1225423203490725890	https://twitter.com/user/status/1225423203490725890	Hoy el Presidente del Gobierno de España ha acusado a un medio de comunicación con 107 años de historia de no hacer periodismo.   (Y no, Pedro Sánchez no se refería a TV3). Vergüenza.	1
politics	1226084517519249408	https://twitter.com/user/status/1226084517519249408	📻@ikerkasanova en @radioeuskadi:  👉El vertedero de #Zaldibar no pasó  la ITV en noviembre.  👉La Inspección Ambiental le dio la calificación más baja que se puede dar por incumplimientos graves de la Autorización Ambiental.  👉@Gob_eus no ha aclarado qué medidas tomó ante eso https://t.co/TTQwNQ3hT1	1
politics	1189583919349469185	https://twitter.com/user/status/1189583919349469185	"💬 @MarioGarcesSan: ""2 de cada 3 empleos nuevos que se crean ahora en España son temporales, mientras que con el Gobierno del Partido Popular, el empleo indefinido crecía un 19%. Ahora, con el PSOE, ese 19% es empleo temporal"".  #PorTodoLoQueNosUne https://t.co/71PAQIe9xL"	1
politics	1197472631605407744	https://twitter.com/user/status/1197472631605407744	ℹ️ Las exportaciones aumentan un 1,6% hasta septiembre.   ▪ España exportó entre enero y septiembre por valor de 215.600 millones de euros.  🗞 https://t.co/pLiH1vyHuP https://t.co/kxYd4puTgw	1
politics	1226810212658688001	https://twitter.com/user/status/1226810212658688001	🌤️ ¡Buenos días!  🏛️ Este jueves llega nuestra Ley #STOPenchufados al #PlenoAsamblea La regeneración y la transparencia en política deben ser la norma 💪🏼 📰 https://t.co/6ofbII9KU5 https://t.co/LdSKLQHsCu	0
politics	1229524737786892288	https://twitter.com/user/status/1229524737786892288	¡Vaya, una valla más alta! Casi el muro de VOX. No son más cínicos porque no se entrenan. https://t.co/D485TsoqoA	0
politics	1192399305505755137	https://twitter.com/user/status/1192399305505755137	⌚️A las 13:00 h., @pablocasado_ visita el instituto de Educación Secundaria 'La Flota' y el centro de Hostelería en Murcia.  👉🏻 Puedes seguirlo en nuestras redes y en https://t.co/6WGpUWq5JJ 😉 https://t.co/I2sMNRYwL4	0
politics	1154732466994909185	https://twitter.com/user/status/1154732466994909185	?️ @carmencalvo_: La #EPA nos ha dicho que estamos en 20 millones de empleados.   ?‍♀️ El empleo femenino avanza más que el masculino, más de 9 millones de ocupadas.   ?‍? La tasa de desempleo es del 14%.  Estos datos nos motivan para seguir trabajando.   #CMin https://t.co/2SWWey2d97	1
politics	1192527434756829185	https://twitter.com/user/status/1192527434756829185	"📺 @TeoGarciaEgea en @La7_tv: ""La empresa familiar crea el 80% en la Región de Murcia. Es fundamental su impulso"".  #votaPP #PorTodoLoQueNosUne https://t.co/Pfwt5RVgP1"	1
politics	1219214059033321473	https://twitter.com/user/status/1219214059033321473	Firmas una autorización para que tu hijo vaya a la granja escuela, pero te impiden hacerlo para que acuda a charlas de marcado contenido político.  🤔 ¿Por qué?  ✅ #SíAlPinParental https://t.co/Gcm1rIsaTc	0
politics	1288118460153659393	https://twitter.com/user/status/1288118460153659393	Hay plan b frente a rebrotes: -Aplicación inmediata de alertas internacionales -Protección a sanitarios, limitar temporalidad y mejorar retribución -Refuerzo asistencia sanitaria en centros de mayores -Transparencia de datos de fallecidos y contagiados -Plan de vacunación y tests https://t.co/8SsFtcmvae	0
politics	1198670869746397184	https://twitter.com/user/status/1198670869746397184	📺 A las 22:15 se emite en @360Grados_ETB un programa, en el que participé, sobre el excomisario Villarejo y la sucia red de periodistas, empresarios, policías corruptos y políticos en la que estaba inmerso.   🔴 Podréis ver el programa aquí: https://t.co/YzGf4FGP3p https://t.co/7dPlywY8Ox	0
politics	1151532705806503936	https://twitter.com/user/status/1151532705806503936	"🗣""La reunió ha sigut cordial i productiva, a pesar que volguérem que hagués tingut lloc abans""   📺Valorem🍊 en roda de premsa la negocació amb Ábalos de cara a la investidura de Sánchez🥀 [1/5] https://t.co/TWuhqnqqai"	0
politics	1226228008920502273	https://twitter.com/user/status/1226228008920502273	Indignación y tristeza ante un nuevo hecho deleznable. Todo mi apoyo a la familia de la víctima. Granada y toda Andalucía seguirán luchando para erradicar la violencia de género de nuestra sociedad. https://t.co/uvkTODczKJ	0
politics	1154045442755162115	https://twitter.com/user/status/1154045442755162115	? Mañana a las 8:40 h en @eslamananadeFJL entrevistarán a la diputada de los @populares por Barcelona en el @Congreso_Es, @cayetanaAT.   No te pierdas la entrevista #endirecto aquí ?? https://t.co/jDXUDJrUlR https://t.co/21Yob1GWZc	0
politics	1218839299619262465	https://twitter.com/user/status/1218839299619262465	(7) Con Xua serán 103 “niños de la mochila” que  cada mes recorren la geografía carcelaria del sufrimiento, la cerrazón, la venganza y el castigo. En la investidura de julio de 2019, subí al estrado del Congreso de los Diputados con una camiseta con la imagen de Xua. https://t.co/YsV2qvGXS1	0
politics	1258309443504177152	https://twitter.com/user/status/1258309443504177152	Illa y Simón prohibieron 3 días antes del 8-M un congreso religioso por riesgo de contagios  El ministro y Simón pidieron el 5 de marzo a los líderes evangélicos de España que cancelaran un congreso mundial que tenían previsto celebrar dos semanas después https://t.co/Snbr2H6dEU	1
politics	1221079297710010368	https://twitter.com/user/status/1221079297710010368	El nuevo Gobierno progresista trabajará por las oportunidades que la Junta de Castilla y León le niega a #Burgos. Así lo ha subrayado @estherpcamarero en el Comité Provincial esta mañana.  https://t.co/SD70nYTJAQ https://t.co/OCawzgzigI	0
politics	1287049887062863873	https://twitter.com/user/status/1287049887062863873	La tarjeta SIM no estaba destruida. La empresa ha dicho que estaba físicamente intacta y se podrían haber recuperado los datos de haber abonado el servicio.  Pero miente y difama, que algo queda.  Aunque lo que acabe de verdad destruido sean las reglas del juego de la democracia. https://t.co/5DkBMkFiVg	1
politics	1177116669946269696	https://twitter.com/user/status/1177116669946269696	🎙 “Los viernes sociales no son viernes sociales, son viernes socialistas. El PSOE se dedicó a aprobar en cada viernes social medidas que incrementan el gasto en 1.000.000.000€, y que llevan a la subida de impuestos y a más déficit y deuda” @Aglezterol en @LasMananas_rne	1
politics	1226526606606381056	https://twitter.com/user/status/1226526606606381056	¿Se ha normalizado pedir la muerte del contrincante político a gritos por las calles?  Y la izquierda gobernante, ¿no se desmarca, no se escandaliza?  Entonces esto se va al carajo.  Y sí: quienes corean consignas de muerte imitan al entorno etarra y son PEOR que una piara.	0
politics	1226836456255238144	https://twitter.com/user/status/1226836456255238144	Con compañeros de Gobierno y partido, acompañando a @Adrilastra en @NewEconomyForum. La portavoz del @gpscongreso ha señalado que el Estatuto de la industria electrointensiva será un buen instrumento que contribuirá a fortalecer el futuro de las grandes empresas del sector.🏭 https://t.co/Y6P2qctVnz	0
politics	1159026971067736064	https://twitter.com/user/status/1159026971067736064	Buenos días,  215 profesionales sanitarios menos en tres años en la provincia de Burgos.  Y siguen pidiéndonos paciencia. Los del incendio sanitario. Los de las excusas. Los del pacto PP-Cs.  #sanidadpública https://t.co/mLv7rChqVb	1
politics	1227630161987809280	https://twitter.com/user/status/1227630161987809280	"Celebramos el nacimiento de dos mujeres fundamentales para los derechos de todas. Federica Montseny y Clara Campoamor nacieron tal día como hoy, en 1905 y 1888. Montseny fue la primera ministra de España y Campoamor logró que sufragio ""universal"" no fuera una mentira en la ley. https://t.co/SCoMojWPfD"	0
politics	1221206025396793344	https://twitter.com/user/status/1221206025396793344	“Soy actriz en España: soy invisible desde que cumplí los 40”. Estupenda @silviabril en la gala de los #Goya2020 en un monólogo divertido, con buena puesta escena y que habla de una realidad importantísima: la de nuestras actrices.	0
politics	1282641306884411392	https://twitter.com/user/status/1282641306884411392	SOMOS CADA VEZ MÁS.  «Hemos mantenido la tendencia ascendente ampliando nuestro espacio político desde la soberanía, la izquierda, el feminismo y la lucha contra el cambio climático».  Los resultados corroboran que la sociedad nos ve como ÚNICA ALTERNATIVA al PNV @MaddalenIriarte https://t.co/XPIHmLigTM	0
politics	1219347147394387969	https://twitter.com/user/status/1219347147394387969	Deseo que se recupere por completo el empleado del Ayuntamiento de #Barcelona que ha sido apuñalado en pleno centro de la ciudad. La inseguridad sigue siendo el primer problema de Barcelona y urge tomar medidas desde todos los gobiernos para combatirla. https://t.co/brGhKMAvQN	1
politics	1229867088052998144	https://twitter.com/user/status/1229867088052998144	El #CMin aprueba el proyecto de Ley del #ImpuestoDigital.  Con un gravamen del 3%, se aplicará a: ▶Servicios de publicidad online ▶Servicios de intermediación en línea ▶Venta de datos generados a partir de información de usuarios  Se prevé una recaudación de 968 mill.€ al año https://t.co/Hi7bGFrELd	0
politics	1217723434660175872	https://twitter.com/user/status/1217723434660175872	".-¿Ha humillado la justicia europea a la española? .-“El que la humilla es Pablo Iglesias.""  ▶ @EnriqueLopezJIV en @antena3com https://t.co/6AZNyJVDZm"	0
politics	1218845601674166272	https://twitter.com/user/status/1218845601674166272	▶  Esta semana la Región de Murcia ha sido protagonista en el Consejo de Ministros para tapar sus pactos con los que quieren romper España.  @LopezMirasF explica qué se hace en Murcia para garantizar la libertad de los padres a elegir la educación que quieren para sus hijos. https://t.co/XMEUD2lysl	0
politics	1218208984689205250	https://twitter.com/user/status/1218208984689205250	Con el #PinParental, PP y C’s insisten en seguir cavando su tumba con una nueva concesión a la agenda política ultra de la extrema derecha. Parece que no han aprendido nada del 10N, lo cual especialmente en C’s es como para hacérselo mirar https://t.co/Bwg8rRPjXT	0
politics	1191376540048744449	https://twitter.com/user/status/1191376540048744449	Visita de @MarotoReyes e @IsabelMOliver a los stands de ciudades, provincias y entidades que participan en la World Travel Market de Londres (2). #turismo #WTM19 https://t.co/ql32BoCH0s	0
politics	1193691740714209280	https://twitter.com/user/status/1193691740714209280	Hemos vuelto a ganar las elecciones en #Burgos, con un mayor porcentaje de apoyo en la provincia, con el 32,31%, frente al 29% de abril. @estherpcamarero  y Agustín Zamarrón, diputados electos y @Ander_Gil y @ArnaizMar vuelven al Senado. https://t.co/ClD1oIYzsE https://t.co/HAx5xUntcU	0
politics	1181172497347174401	https://twitter.com/user/status/1181172497347174401	Simple-lógica (oct): Ciudadanos ?se desploma, cae al 10% y es superado por Vox.  Los de Abascal ?se ven beneficiados por el reparto de escaños y se convertirían en tercera fuerza con casi 40 escaños, por delante de UP?, Cs ? y Más País ?.  https://t.co/EqNRLwPZK9 https://t.co/X64A8bluwm	0
politics	1220096177183645697	https://twitter.com/user/status/1220096177183645697	Tenía 43 años. Su pareja la ha asesinado hoy delante de sus hijos de 11 y 14 años, en La Puebla de Almoradiel. Todo mi cariño para ellos y su familia. La #ViolenciaMachista no puede seguir destrozando vidas. La combatiremos hasta erradicarla con todos los instrumentos del Estado. https://t.co/mDC36MZxjZ	0
politics	1174385660347600896	https://twitter.com/user/status/1174385660347600896	EH Bildu avisa que las emisiones de CO2 de la CAV superan la media mundial y europea https://t.co/bFcKnpeWc1	0
politics	1192554907263520768	https://twitter.com/user/status/1192554907263520768	✅Subir el salario mínimo a 1200 euros. ✅Jornada laboral de 34 horas semanales. ✅Que el contrato ordinario sea el contrato indefinido. ✅Contrato temporal de un mínimo de 1 mes y máximo 6 meses. ✅Cuotas de autónomos en función de ingresos.  @Irene_Montero_ #ÚltimaOportunidadL6 https://t.co/AgeqECjfrl	0
politics	1152573313463541761	https://twitter.com/user/status/1152573313463541761	? Liberadas seis mujeres víctimas de explotación sexual, entre ellas una menor de 15 años, y desarticulada la totalidad de la red formada por ciudadanos nigerianos que explotaban a mujeres de su misma nacionalidad.  Han sido detenidas once personas en #Málaga. https://t.co/LdwISlGao1	0
politics	1218585083554213889	https://twitter.com/user/status/1218585083554213889	Abro hilo con una historia. (1) Mañana, domingo, 19 de enero de 2020, una pequeña cumplirá 3 años. Nació en Valencia. Y en esta historia sí que importa el lugar de nacimiento. Su madre, Olatz, cumplía condena en la prisión de Picassent, en la que también estaba su padre, Patxi.	0
politics	1217349333764452352	https://twitter.com/user/status/1217349333764452352	⚠️ABANDONO DE LAS BIBLIOTECAS PÚBLICAS #ALICANTE. ❌Horarios muy limitados,cierre de todas las bibliotecas los fin de semana ❌ Con 1solo ordenador para internet, sin periódicos físicos. ❌ No hay salas de estudio en los barrios, ni Biblio24h ❌Desde el 2016 sin comprar un libro. https://t.co/cavuELGJyW	1
politics	1224736047021641728	https://twitter.com/user/status/1224736047021641728	Si yo fuera el ministro responsable me caería la cara de vergüenza. Hay soluciones, pasan por los Presupuestos y por la voluntad política. No se puede dejar morir el tren de cada día, el tren de las personas. https://t.co/0Y1gjSX3hf	0
politics	1167390429987463170	https://twitter.com/user/status/1167390429987463170	Así ha quedado el puesto de la Guardia Civil en Ceuta tras el salto de más de 150 inmigrantes esta madrugada cc: @jucilnacional @jusapol https://t.co/sbis0FCTX7	0
politics	1189600658405675008	https://twitter.com/user/status/1189600658405675008	Muy interesante mapa e hilo - España es el país menos denso de Europa occidental (ver mapa) - España es el país donde los lugares en los que vive la gente (las ciudades) son más densos de Europa, ¡más que en Holanda! - Explicación: inseguridad fronteriza durante la Reconquista https://t.co/5Lf9nEemUV	1
politics	1222068773882146816	https://twitter.com/user/status/1222068773882146816	La cloaca mediática fabricaba noticias falsas contra Podemos mientras el brazo político de terroristas iraníes le pagaba el sueldo a Abascal y los tribunales acreditaban la financiación y los sobresueldos ilegales del PP. Amigos de terroristas y corruptos: así es la oposición https://t.co/ugSGRiVFc8	0
politics	1220356261037985793	https://twitter.com/user/status/1220356261037985793	¿Si se pone una foto de una media luna ardiendo en una cuenta de Twitter la cerráis @TwitterEspana?   Es para un amigo....  #TwitterResponde https://t.co/KxSjax2PLd	0
politics	1144537195744833537	https://twitter.com/user/status/1144537195744833537	Por qué no te ves la entrevista antes de escribir de oídas? Lo que he hecho es defender a conciencia que existe violencia contra las mujeres por el hecho de serlo y que ese pacto no se toca. Y que es compatible con combatir denuncias falsas, aunque sea una. O no? https://t.co/tqNsAvOd7e	0
politics	1226588869379883008	https://twitter.com/user/status/1226588869379883008	Esperamos que este 2020 sea por fin, el año en que se alcance el derecho a morir dignamente. Retrasos imperdonables e injustificables han retrasado esta posibilidad y han dejado un rastro de dolor.  Por ellos, por ellas: #LeyDeEutanasiaYa https://t.co/INk3IKjuZW	0
politics	1303609512268632065	https://twitter.com/user/status/1303609512268632065	"Qué bueno esto de @AEscohotado sobre los comunistas.  Todo lo que se oculta:   ""¿Por qué no se cuenta que en la Rusia de Lenin murieron 30 millones de personas de hambre y frío?   Marx dejó morir de hambre a 3 hijos...  ¿Sabían que Lenin vivió 30 años de las remesas de su mamá?"" https://t.co/i5p20U9048"	0
politics	1169588206406438917	https://twitter.com/user/status/1169588206406438917	‘Dolor y Gloria’?️ de Almodóvar, protagonizada por nuestro malagueño más internacional @antoniobanderas, seleccionada para representar a España en los Oscar. ¡Enhorabuena a todo el equipo! https://t.co/vAvRfJIEav	0
politics	1218571008833179649	https://twitter.com/user/status/1218571008833179649	VOX va a defender el #PINParental hasta el final para recuperar el derecho de los padres a elegir la educación que quieren para sus hijos.  Nunca más los progres camparan a sus anchas por las aulas 💪🇪🇦  Nunca más podrán adoctrinar a nuestros hijos en chorradas como estas ⬇️ https://t.co/ARZrhJvi9A	0
politics	1165608356884688896	https://twitter.com/user/status/1165608356884688896	¿Tú te gastarías $15 millones en una casa sobre la misma costa si creyeras que el cambio climático está elevando el nivel del mar de forma alarmante? Pues Obama tampoco. Por eso se la ha comprado tranquilamente. https://t.co/gR81NsFxlh	0
politics	1218537847130599424	https://twitter.com/user/status/1218537847130599424	Exacto. Corrupción de menores, muy menores. ⬇️ https://t.co/kQdU7nCiYr https://t.co/IQkkIcEA7T	0
politics	1171308487600726016	https://twitter.com/user/status/1171308487600726016	Asturias es la comunidad con más gasto en políticas sociales, un 68% de su presupuesto | El Comercio https://t.co/MvvVdIDmS3	1
politics	1164617741967515649	https://twitter.com/user/status/1164617741967515649	Asturias lidera las exportaciones de España al crecer un 34% en seis meses https://t.co/H3wtUvyrmZ vía @elcomerciodigit	1
politics	1179651697406349312	https://twitter.com/user/status/1179651697406349312	?️ | A partir de las 9:00 analizaré la actualidad política y económica en @BoulevardEITB de @RadioEuskadi. Escucha la entrevista en directo: https://t.co/rviwgCy2A6	0
politics	1229843463304290304	https://twitter.com/user/status/1229843463304290304	Marcos Quinto, diputado de Cs y antiguo directivo de Coca Cola, pide cuatro años de cárcel para los trabajadores de @cocacolaenlucha que se manifestaron frente a su boda en 2017. https://t.co/HIs3eoqLXe	1
politics	1218085321822392320	https://twitter.com/user/status/1218085321822392320	"@OskarMatute @EHBilduCongreso @ehbildu 🎙️Plan de acercamiento de presos:  ""Hace falta trabajo discreto en una primera fase. Lanzarlo sin saber la posición del PSE añade más presión""  ""No venimos a competir con el PNV para ver quién es más vasco""  🔴𝗱𝗶𝗿𝗲𝗰𝘁𝗼/https://t.co/zOtmNweC2T https://t.co/mTiArZ6xVp"	0
politics	1218816127343759365	https://twitter.com/user/status/1218816127343759365	Una insaciable banda sin escrúpulos, que jamás ha ganado nada con su esfuerzo, anuncia que nos va a saquear para financiar sus caprichos, el abuso y la ingeniería social.  María Jesús Montero: “España aún tiene margen para nuevas figuras fiscales”. https://t.co/fOHMykcWK9	0
politics	1217850539813326848	https://twitter.com/user/status/1217850539813326848	Hoy hace 6 años que se presentó un nuevo partido llamado #Vox: un “éxito fulgurante” que tardó 5 años en cristalizar! #Gracias a todos los que lo habéis hecho posible, y en especial gracias a la perseverancia de #OrtegaLara @Santi_ABASCAL @Ortega_Smith @monasterioR y tantos otros https://t.co/wqGq5wv8uv	1
politics	1219678306997587968	https://twitter.com/user/status/1219678306997587968	Desde ⁦@Cs_Europa⁩ preguntaremos a @JosepBorrellF sobre esta amenaza a las aguas territoriales y la integridad territorial de España, y cómo puede afectar esto al acuerdo de asociación de la Unión Europea con Marruecos. https://t.co/2atfIZz7av	0
politics	1225765143079989254	https://twitter.com/user/status/1225765143079989254	"🏛 Durante 40 años se había respetado la proporcionalidad en las mesas de las comisiones... 😡 ¡Pero hoy el PSOE ha excluido a Cs de las presidencias! 📡 @BalEdmundo ""El Sanchismo ha preferido otorgarle estos puestos a sus socios de Esquerra o al PNV"" en @CsCongreso https://t.co/8ennkClshd"	1
politics	1223909760673746944	https://twitter.com/user/status/1223909760673746944	Las cifras de la última EPA nos animan a seguir trabajando desde la ⁦@ComunidadMadrid⁩  con más fuerza si cabe.   ‘Madrid, locomotora del empleo’ #VamosMadrid  https://t.co/K29GL61Id1	0
politics	1218484152930050052	https://twitter.com/user/status/1218484152930050052	No haga demagogia. No puede haber presos de primera y presos de segunda. Ustedes han cometido delitos gravísimos y, como todos los presos, han de cumplir su condena sin instrumentalizar las instituciones ni pedir privilegios #Igualdad https://t.co/7CU3LPzQjD	0
politics	1190411603382067200	https://twitter.com/user/status/1190411603382067200	En la Feria del Champiñón en La Rioja me comprometo con el sector agroalimentario a defender los actuales fondos de la PAC, negociar con EEUU la retirada de aranceles al vino y otros productos españoles, y mejorar la cadena de valor de un sector que supone 9%PIB y 12% del empleo. https://t.co/9aNv4HFZrk	1
politics	1218262087312474113	https://twitter.com/user/status/1218262087312474113	🔻 Del pin antifascista al #PINParental ⛔️  👉 @OskarMatute: «Es un ataque directo y una instromisión a un modelo educativo, basado en corregir desigualdades y crear conciencia crítica, para sacar lo que le molesta a la extrema derecha».  🌈 La diversidad sexual y derechos LGTBI. https://t.co/rv9pi32VXT	0
politics	1262854822056902663	https://twitter.com/user/status/1262854822056902663	Mi más sentido pésame a todas las familias de los fallecidos. Talavera registró 169 muertos por coronavirus en marzo y abril, según un estudio del TSJ-CLM https://t.co/FZdRH3CA2e	1
